,title,content,datetime
5981,国内首架高速卫星互联网飞机成功首航,云财经讯，7日，国内首架高速卫星互联网飞机——青岛航空QW9771航班完成首航。本次首航的高通量卫星资源由中国航天科技集团有限公司所属中国卫通集团股份有限公司提供。本次航班还进行了国内民航首次空中直播，通过在飞机上与地面直播间进行视频连线，实时分享空中画面。据专家介绍，高速卫星互联网飞机通过数字化解决方案，可进一步构建包括移动端空中内容娱乐、航旅出行服务、空中电商新零售等在内的空中互联网生态。（人民日报）,2020-07-08 07:31:53
5982,在美股各行业ETF中 全球航空业ETF领跌,云财经讯，在美股各行业ETF中，全球航空业ETF领跌，跌近4%，其次是银行业ETF，跌3.66%；日常消费品ETF领涨，涨0.89%，其次是美国生科ETF，涨0.44%,2020-07-08 04:04:25
5983,7月9日集合竞价情况：军工、免税店概念溢价较高,"云财经讯，军工：中直股份高开10.01%，中航沈飞高开10.01%，洪都航空高开10.00%，中船防务高开9.98%;
券商：浙商证券高开8.20%，第一创业高开7.08%，越秀金控高开4.46%，光大证券高开1.28%;
次新股：雷赛智能高开9.97%，帝科股份高开8.12%，中科海讯高开4.50%，华盛昌高开4.28%;
数字货币：飞天诚信高开5.07%，京北方高开3.99%，银之杰高开3.73%，华力创通高开3.70%;
业绩预增：振德医疗高开10.00%，中广核技高开9.96%，汇川技术高开5.65%，盛弘股份高开4.94%;
卫星互联网：中国卫通高开10.01%，全信股份高开6.69...",2020-07-09 09:28:15
5984,军工板块大涨 中国卫通、中直股份、中航沈飞、洪都航空、中船防务等集体涨停,云财经讯，军工板块大涨，中国卫通、中直股份、中航沈飞、洪都航空、中船防务等集体涨停，航发动力、航天发展等集体高开,2020-07-09 09:27:59
5985,波音目前下跌1.1% 盘中一度涨超1% 一份法庭文件7日显示,云财经讯，波音目前下跌1.1%，盘中一度涨超1%；一份法庭文件7日显示，美国波音公司已经就印度尼西亚狮子航空公司波音客机坠毁引发的大部分诉讼达成和解协议,2020-07-09 01:00:13
5986,美股航空和邮轮股集体上涨，美联航与工会达成退休和自愿休假初步协议，股价涨4%,云财经讯，美股航空和邮轮股集体上涨，嘉年华邮轮涨近8%，皇家加勒比邮轮涨近6%，挪威邮轮涨超4%；航空股中，精神航空涨近4%，美联航刷新日高，目前上涨超4%，此前，美联航和代表该公司约1.3万名飞行员的工会达成了提前退休和自愿休假的初步协议。,2020-07-10 23:07:08
5987,民航局：力争全年国内客运航空公司航班正常率稳定在80%以上,云财经讯，民航局局长冯正霖表示，力争全年国内客运航空公司航班正常率稳定在80%以上、全国千万级以上机场平均放行正常率和始发航班起飞正常率达到85%。,2020-07-10 19:08:38
5988,民航局：将新基建作为“十四五”民航发展的重要抓手，大力推进民航协同发展战略规划的组织实施,云财经讯，7月10日，2020年全国民航年中工作电视电话会议在京召开。会议要求，高水平编制好民航“十四五”发展规划，将新基建作为“十四五”民航发展的重要抓手，推进四型机场和四强空管建设，大力推进民航协同发展战略规划的组织实施。要适应常态化防控要求，推进服务质量品牌建设，力争全年国内客运航空公司航班正常率稳定在80%以上、全国千万级以上机场平均放行正常率和始发航班起飞正常率达到85%。,2020-07-10 19:06:23
5989,春秋航空：推出2999元覆盖全航线“想飞就飞”纪念礼包,云财经讯，7月10日，据春秋航空消息，公司推出“想飞就飞”纪念礼包，售价2999元起，覆盖了执飞的所有国内航线以及港澳台地区，预计7月中旬在春秋航空官方APP上发售。“想飞就飞”礼包有效期从发售之日起至今年12月31日有效，最大特点在于“三不限”——不限出行次数、不限出行日期、不限国内航线。,2020-07-10 11:05:37
5990,民航局：二季度民航行业整体亏损342.5亿元，较一季度减亏38.5亿元,云财经讯，下一步，民航局将加大宏观政策扶持力度，激发市场主体自身活力。进一步落实“16+8”支持政策，确保资金尽早到位，积极争取国家层面新的支持政策。进一步放开具备竞争条件的国内航线运价；适当放松航空公司分公司设立门槛；分级分类开展基于运行风险的无人机适航审定，促进无人机产业发展。推动海南自由贸易港试点第七航权政策落地见效。（中国民航网）,2020-07-10 10:31:22
5991,国航ARJ21飞机完成首航，正式投入航线运营,云财经讯，7月10日7时47分，中国国际航空公司全新引进的ARJ21-700新型涡扇支线客机执飞的CA1109航班从北京首都国际机场飞抵锡林浩特机场，成功完成首航任务，正式投入航线运营。ARJ21飞机是我国首次按照国际标准自行研制的具有自主知识产权的新型涡扇支线飞机。按照计划，2020年国航将接收3架ARJ21-700新型涡扇支线飞机，执飞北京首都国际机场至内蒙古锡林浩特、包头、乌兰浩特、呼和浩特等航线任务。（中国之声）,2020-07-10 10:15:49
5992,军工行业景气度持续提升,云财经讯，7月以来，Wind军工指数累计上涨逾28%。截至7月9日，11家国防军工类上市公司已披露上半年业绩，6家公司报喜。分析人士指出，核心装备采购、更新换代加速，训练强度及频率提高导致装备损耗加快，需求端将大幅拉动行业增长，预计“十四五”期间装备需求结构将发生变化，资金向航空、航天装备等领域继续集中。（中国证券报）,2020-07-10 07:30:29
5993,美股各行业ETF中 区域银行ETF领涨 其次是银行业ETF,云财经讯，美股各行业ETF中，区域银行ETF领涨，涨超5%，其次是银行业ETF，涨4.7%，全球航空业ETF和能源业ETF涨超3%；美国生科ETF领跌，跌近1%，其次是医疗业ETF，跌0.26%,2020-07-11 04:06:19
5994,道指初步收涨逾300点,云财经讯，道指初步收涨逾300点，银行股摩根大通涨约6%、高盛涨4.7%领跑道指成分股，波音涨约3%。主要科技股里，特斯拉涨约10%，流媒体奈飞涨约8%，航空股普遍上涨，美联航涨约8%。在美上市AR概念股微美全息涨约270%，蔚来汽车涨约2.9%，电商蘑菇街跌约10%,2020-07-11 04:00:01
5995,伊朗公布乌克兰客机坠毁原因,云财经讯，今年1月8日，乌克兰国际航空公司一架波音737-800客机在德黑兰霍梅尼国际机场附近坠毁，机上167名乘客和9名机组人员无一生还。伊朗军方随后承认由于失误击落乌克兰客机。据法新社报道，伊朗民航局在11日晚些时候的一份报告中称，由于（防空部队）在雷达校准操作过程中出现人为失误，导致雷达系统出现偏差。6月29日，伊朗德黑兰省军事检察官格拉姆·阿巴斯·托尔基曾表示，乌克兰客机在伊朗被击落的原因是“人为失误”。与这起事故有关的3人已被逮捕。,2020-07-12 19:38:22
5996,南京机场客运量恢复至疫情前的六成,云财经讯，记者从江苏东部机场集团有限公司获悉，4月下旬以来，江苏省内机场客货运量开始逐步复苏。6月以来，该省吞吐量最大的南京机场客运量已经恢复至疫情前的六成。货运方面，通过“客改货”等方式开辟航空货运市场，江苏全省机场货运量形成新增长点。上半年，在客班腹舱载货能力减少五成的情况下，南京机场货运量同比增长近1%。（新华网）,2020-07-12 16:57:49
5997,凯撒旅业：上半年预亏8500万元至1.45亿元,云财经讯，连续九日涨停的凯撒旅业(000796)7月12日晚间披露业绩预告，上半年预亏8500万元至1.45亿元，同比由盈转亏。受疫情影响，自2月以来公司旅游业务收入大幅下降；航空铁路客流减少导致公司配餐量一定程度下降。另公司属劳动密集型企业，企业人工成本及场地租赁费用支出较大。目前，公司出境游业务尚未恢复，航空及铁路配餐业务正在逐步恢复中；随着省内、周边游的逐步开放，公司正积极推进旅游相关业务的恢复工作。,2020-07-12 16:42:17
5998,德国最大机场上半年客运量锐减六成多,云财经讯，德国法兰克福机场集团13日发布的数据显示，受新冠疫情影响，2020年上半年法兰克福机场旅客运输量同比大幅减少63.8%，而6月的旅客运输量为59.9万人次，同比降幅高达90.9%。法兰克福机场是德国最大机场，也是欧洲主要航空枢纽之一。（新华社）,2020-07-13 18:38:29
5999,国泰航空：股东大会投票批准优先股认购协议及所涉交易,云财经讯，国泰航空：股东大会投票批准优先股认购协议及所涉交易，包括发行认股权证及配发和发行认股权证股份、批准供股及向董事授予新一般授权,2020-07-13 16:54:42
6000,四川将实施一批重大项目推动成渝地区双城经济圈建设,云财经讯，解读四川省委十一届七次全会精神新闻发布会13日在成都举行，四川省发展改革委副主任邓长金在会上表示，下一步四川将实施成渝中线高铁等一批重大项目，推动成渝地区双城经济圈建设，邓长金表示，下一步四川将以建设具有全国影响力的科技创新中心为牵引，以综合性国家科学中心、成都科学城、绵阳科技城等高能级创新平台为核心载体，聚焦新一代信息技术、生物医药、航空航天等重点领域，布局建设100个以上科技创新重大项目，打造科技创新策源地和产业创新应用场。（中新网）,2020-07-13 14:47:30
6001,东华测试成功研制1A623高温加速度传感器,云财经讯，东华测试近日成功研制出可在482℃极端环境下工作的高温加速度传感器。这款1A623传感器采用高温压电陶瓷作为敏感元件，并集成了高温硬质电缆技术，可以确保其在高温环境下长久稳定可靠地工作，所有元器件均为国产，实现了国产高温加速度传感器的重大突破，可应用于航空发动机、高超发动机、重型燃气轮机等动力设备的研制和试验。,2020-07-13 12:28:13
6002,达美航空目前下跌2.5%,云财经讯，达美航空目前下跌2.5%，该公司二季度净亏损57亿美元，为2008年以来最大亏损。由于新冠肺炎病例再次激增，该公司正在取消8月份扩大飞行业务的计划,2020-07-14 23:06:55
6003,火星探测任务即将启动 航天装备产业迎高光时刻,云财经讯，据报道，中国火星探测器“天问一号”已抵达发射场，我国首次火星探测任务即将开展。中航证券分析师张超指出，航天装备产业正迎来高光时刻，高分专项工程和探月工程将收官，火星探测计划、空间站建设、北斗三号导航应用等航天产业诸多重大项目将开展，航天产业市场规模将保持高速增长。天奥电子是空天信息网络授时产品龙头；鸿远电子是军用MLCC供应商；中简科技实现了ZT7系列高性能碳纤维产品在航空航天关键装备的批量应用。（上证资讯）,2020-07-14 22:18:33
